Link Record ID#,Campaign Type,Campaign - Initiative - Page Name,Campaign  Name - Look up,Campaign Name,Link URL,Link Domain,Original URL,Page Rank - URL,Page Rank - Domain,Anchor Text,Anchor Text Type,Inbound URL,Inbound URL Type,Link Location,Date Reported,Date T1 Sent,Link Type,Customer Name,Related Campaign,ULD,Campaign - Initiative Record ID# - Marketing Project - Page Type,Campaign - Email Marketing Actual Send Out Date
5607,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.wegalibrary.org/income-tax-information,http://www.wegalibrary.org/,,,4,http://www.reviews.com/online-tax-software/,URL,reviews.com/online-tax-software/,Internal,Bottom,01-22-2016,01-13-2016,Org,Reviews.com,4492,y,Vertical Review,01-13-2016
5608,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.markhamlibrary.org/Reference.html,http://www.markhamlibrary.org/,,,4,Free Review of Tax Filing Programs,Misc,reviews.com/online-tax-software/,Internal,Middle,01-20-2016,01-13-2016,Org,Reviews.com,4492,y,Vertical Review,01-13-2016
5609,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://huronhighschoolcounselingdepartm.weebly.com/choosing-a-collegecareer.html,http://huronhighschoolcounselingdepartm.weebly.com,,,2,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges/,Internal,Middle,01-20-2016,01-12-2016,Misc,TheSimpleDollar.com,4472,y,Affordable Review,01-12-2016
5610,RMI,Multivitamins,ChildNutrition_Reviews_PT1,ChildNutrition_Reviews_PT1,http://peprimer.com/nutri.html,http://peprimer.com/,,,1,http://www.reviews.com/best-multivitamin/#kids,URL,reviews.com/best-multivitamin/#kids,Internal,Middle,01-28-2016,01-21-2016,,Reviews.com,4525,y,Vertical Review,01-21-2016
5611,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.vitamincfoundation.org/forum/viewtopic.php?f=3&t=12358,http://www.vitamincfoundation.org/,,,,http://www.reviews.com/best-multivitamin/,URL,reviews.com/best-multivitamin/,Internal,Top,01-28-2016,01-21-2016,Org,Reviews.com,4519,y,Vertical Review,01-21-2016
5612,RMI,Multivitamins,Reviews_GenNutrition_PT2,Reviews_GenNutrition_PT2,http://vegan.steverobertz.net/,http://vegan.steverobertz.net/,,,,The Best Multivitamin Brands,Misc,http://www.reviews.com/best-multivitamin/,Internal,Middle,02-01-2016,01-21-2016,Misc,Reviews.com,4520,y,Vertical Review,01-21-2016
5613,RMI,Wireless Routers,WirelessRouter_Gen_PT2,WirelessRouter_Gen_PT2,http://www.biffsocko.com/?page_id=731,http://www.biffsocko.com,,,1,The Best Wireless Router Reviews of 2015 â€“ Reviews.com,Partial,reviews.com/best-wireless-router,Internal,Middle,02-03-2016,01-28-2016,Misc,Reviews.com,4539,y,Vertical Review,01-28-2016
5614,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.sanfordlevymd.com/tamins-minerals-and-dietary-supplements-for-optimum-health/,http://www.sanfordlevymd.com/,,,2,reviews.com/best-multivitamin,URL,reviews.com/best-multivitamin/,Internal,Middle,02-04-2016,01-21-2016,Misc,Reviews.com,4519,y,Vertical Review,01-21-2016
5615,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT2,Reviews_OnlineTaxSoftware_PT2,http://highplains.libguides.com/c.php?g=244464&p=1627137,http://highplains.libguides.com/,,,3,Online Tax Sevices Information,Misc,http://www.reviews.com/online-tax-software/,Internal,Bottom,02-01-2016,01-12-2016,,Reviews.com,4493,y,Vertical Review,01-13-2016
5616,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.healthquoteaz.com/linksmedical/,http://www.healthquoteaz.com/,,0,1,Best Multivitamin Brands,Misc,reviews.com/best-multivitamin/,Internal,Middle,02-02-2016,01-21-2016,Misc,Reviews.com,4519,y,Vertical Review,01-21-2016
5617,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,https://www.flowermemoriallibrary.org/node/41,https://www.flowermemoriallibrary.org,,,5,Tax Software Review,Partial,reviews.com/online-tax-software/,Internal,Middle,02-02-2016,01-13-2016,Organization,Reviews.com,4492,y,Vertical Review,01-13-2016
5618,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.positivehealth.com/links/nutrition,http://www.positivehealth.com,,,4,www.reviews.com,URL,reviews.com/best-multivitamin/,Internal,Bottom,02-05-2016,01-21-2016,Misc,Reviews.com,4519,y,Vertical Review,01-21-2016
5619,RMI,Multivitamins,ChildNutrition_Reviews_PT1,ChildNutrition_Reviews_PT1,http://healthworldnet.com/link-directory/stay-healthy/supplements/multivitamins.html,http://healthworldnet.com,,,3,The Best Multivitamin Brands,Misc,reviews.com/best-multivitamin/#kids,Internal,Middle,02-08-2016,01-21-2016,Misc,Reviews.com,4525,y,Vertical Review,01-21-2016
5620,RMI,Multivitamins,ChildNutrition_Reviews_PT1,ChildNutrition_Reviews_PT1,http://healthworldnet.com/link-directory/opinions/ratings/,http://healthworldnet.com,,,3,Reviews.com,Exact,reviews.com,Internal,Middle,02-08-2016,01-21-2016,Misc,Reviews.com,4525,,Vertical Review,01-21-2016
5621,RMI,Multivitamins,ChildNutrition_Reviews_PT1,ChildNutrition_Reviews_PT1,http://healthworldnet.com/link-directory/opinions/,http://healthworldnet.com,,1,3,Reviews.com,Exact,reviews.com,Internal,Middle,02-08-2016,01-21-2016,Misc,Reviews.com,4525,,Vertical Review,01-21-2016
5622,RMI,Home Warranty,Combined_HomeWarranty_PT2,Combined_HomeWarranty_PT2,http://www.amerispec.ca/new-home-warranty/,http://www.amerispec.ca,,,4,Read moreâ€¦,Misc,thesimpledollar.com/best-home-warranty/,Internal,Bottom,02-09-2016,02-04-2016,Misc,TheSimpleDollar.com,4552,y,TSD High Value,02-04-2016
5623,RMI,Tax Software,TSD_TaxSoftware_PT1_Resend,TSD_TaxSoftware_PT1_Resend,http://blog.lenda.com/4-things-you-can-do-now-for-a-less-crappy-tax-season,http://blog.lenda.com/,,,,Best Tax Software,Exact,http://www.thesimpledollar.com/best-tax-software/,Internal,Bottom,02-12-2016,01-25-2016,,TheSimpleDollar.com,4534,y,TSD High Value,01-25-2016
5624,RMI,Tax Software,TSD_TaxSoftware_PT1_Resend,TSD_TaxSoftware_PT1_Resend,http://www.lddollarsandsense.com/knowledge-cafe/tax-prep-now,http://www.lddollarsandsense.com/,,,,has a paid and a free version,Misc,http://www.thesimpledollar.com/best-tax-software/?id=viaknowledgecafe,Internal,Bottom,02-12-2016,01-25-2016,,TheSimpleDollar.com,4534,y,TSD High Value,01-25-2016
5625,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.healingwithnutrition.org/resources.html,http://www.healingwithnutrition.org/,,,,The Best Multivitamin Brands - Reviews.com,Partial,reviews.com/best-multivitamin/,Internal,Bottom,02-12-2016,01-21-2016,Organization,Reviews.com,4519,y,Vertical Review,01-21-2016
5626,RMI,Tax Software,TSD_TaxSoftware_PT2,TSD_TaxSoftware_PT2,http://www.lincolncountyid.us/page6.php,http://www.lincolncountyid.us/,,3,3,http://www.thesimpledollar.com/best-tax-software/,,thesimpledollar.com/best-tax-software/,Internal,Top,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4490,y,TSD High Value,01-12-2016
5627,RMI,Home Security Systems,Review_GenHomeSec_PT1,Review_GenHomeSec_PT1,http://cityofcasper.hosted.civiclive.com/government/departments/police/professional_standards__services/crime_prevention,cityofcasper.hosted.civiclive.com,,,,Home Security System Reviews,Partial,http://www.reviews.com/home-security-systems/,Internal,Right,02-12-2016,01-21-2016,,Reviews.com,4523,y,Vertical Review,01-21-2016
5628,RMI,Home Security Systems,Review_GenHomeSec_PT1,Review_GenHomeSec_PT1,http://cityofcasperwy.com/cms/one.aspx?portalid=63067&pageid=86813,cityofcasperwy.com,,,,Home Security System Reviews,Partial,http://www.reviews.com/home-security-systems/,Internal,Right,02-12-2016,01-21-2016,,Reviews.com,4523,y,Vertical Review,01-21-2016
5629,RMI,Wireless Routers,SeniorNet_BL_PT2,SeniorNet_BL_PT2,https://go60.us/resources/technology,https://go60.us,,0,2,www.reviews.com/best-wireless-router,,reviews.com/best-wireless-router/,Internal,Bottom,02-12-2016,01-28-2016,,Reviews.com,4541,y,Vertical Review,01-28-2016
5630,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT2,Reviews_OnlineTaxSoftware_PT2,https://www.wblib.org/elibrary/everyday_resources.php?guideID=20,https://www.wblib.org,,,,Tax Filing Software Guide,Misc,reviews.com/online-tax-software/,Internal,Middle,02-12-2016,01-12-2016,Organization,Reviews.com,4493,y,Vertical Review,01-13-2016
5631,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.barringtonlibrary.com/webgovernment.asp,http://www.barringtonlibrary.com/,,,5,www.reviews.com/online-tax-software,,reviews.com/online-tax-software/,Internal,Bottom,02-12-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5632,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.bradleylibrary.org/book/export/html/26,http://www.bradleylibrary.org/,,,3,Reviews.com,URL,reviews.com/online-tax-software/,Internal,Middle,02-12-2016,01-13-2016,Organization,Reviews.com,4492,y,Vertical Review,01-13-2016
5633,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.colonalibrary.com/Links/miscellaneous.html,http://www.colonalibrary.com/,,,4,Online Tax Software Review,Misc,reviews.com/online-tax-software/,Internal,Bottom,02-12-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5634,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.normalpl.org/about/services/taxes/,http://www.normalpl.org/,,3,4,Reviews of Online Tax Filing Software,Partial,reviews.com/online-tax-software/,Internal,Bottom,02-12-2016,01-13-2016,Organization,Reviews.com,4492,y,Vertical Review,01-13-2016
5635,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://dr-leonides-g-cigarroa-high-school.echalksites.com/counselors_corner,http://dr-leonides-g-cigarroa-high-school.echalksites.com/,,,,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges/,Internal,Top,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5636,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://cigarroahs.elisd.org/counselors_corner,http://cigarroahs.elisd.org/,,,0,http://www.thesimpledollar.com/affordable-online-colleges/,URL,thesimpledollar.com/affordable-online-colleges/,Internal,Top,02-12-2016,01-12-2016,Organization,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5637,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.fremontpl.org/,http://www.fremontpl.org/,,4,4,TAX SOFTWARE REVIEWS,Partial,reviews.com/online-tax-software/,Internal,Bottom,02-12-2016,01-13-2016,Organization,Reviews.com,4492,y,Vertical Review,01-13-2016
5638,RMI,Tax Software,TSD_TaxSoftware_PT1_Resend,TSD_TaxSoftware_PT1_Resend,http://moneywise.apgfcu.com/features/drews-news/filing-taxes-online-for-free-what-you-need-to-know.html,http://moneywise.apgfcu.com/,,,2,review,Misc,reviews.com/online-tax-software/free/,Internal,Bottom,02-12-2016,01-25-2016,Misc,Thesimpledollar.com,4534,y,TSD High Value,01-25-2016
5639,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.lafayette.fcps.net/counseling/resources,http://www.lafayette.fcps.net,,,2,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5640,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.ashland.fcps.net/counseling/resources,http://www.ashland.fcps.net/,,,2,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5641,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.tchs.fcps.net/counseling/resources,http://www.tchs.fcps.net,,2,2,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5642,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.beaumont.fcps.net/counseling/resources,http://www.beaumont.fcps.net,,,2,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-12-2016,01-12-2016,Misc,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5643,RMI,Home Equity Loan Rates,HomeEquityLoan_TSD_PT2,HomeEquityLoan_TSD_PT2,http://www.oregonbankers.com/resources-for-the-public.html,http://www.oregonbankers.com,,,4,The Simple Dollar,Exact,thesimpledollar.com,Internal,Middle,02-16-2016,02-11-2016,,Thesimpledollar.com,4569,y,TSD High Value,02-11-2016
5644,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT2,Reviews_OnlineTaxSoftware_PT2,http://hm-lib.org/reference/government.php,http://hm-lib.org/,,,5,Tax Filing Software Guide,Misc,reviews.com/online-tax-software/,Internal,Top,02-17-2016,01-12-2016,Organization,Reviews.com,4493,y,Vertical Review,01-13-2016
5645,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.babcocklibrary.org/blog1/,http://www.babcocklibrary.org,,,,Review of tax software,Partial,http://www.reviews.com/online-tax-software,Internal,Bottom,02-19-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5646,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://www.ngatangata.ac.nz/massey/student-life/services-students/career-and-employability/get-employment/job-vacancy-sources.cfm,http://www.ngatangata.ac.nz,,,,The Simple Dollarâ€™s Affordable On-line Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-19-2016,01-12-2016,Misc,thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5647,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://www.mathsinindustry.co.nz/massey/student-life/services-students/career-and-employability/get-employment/job-vacancy-sources.cfm,http://www.mathsinindustry.co.nz/,,,,The Simple Dollarâ€™s Affordable On-line Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-19-2016,01-12-2016,Misc,thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5648,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://www.shore.ac.nz/massey/student-life/services-students/career-and-employability/get-employment/job-vacancy-sources.cfm,http://www.shore.ac.nz/,,,,The Simple Dollarâ€™s Affordable On-line Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-19-2016,01-12-2016,Misc,thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5649,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://masseyuniversity.org/massey/student-life/services-students/career-and-employability/get-employment/job-vacancy-sources.cfm,http://masseyuniversity.org,,,,The Simple Dollarâ€™s Affordable On-line Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-19-2016,01-12-2016,Misc,thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5650,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://body-mindhealth.com/2016/01/a-comprehensive-view-of-vitamins-and-minerals.html,http://body-mindhealth.com/,,,0,http://www.reviews.com/best-multivitamin/,URL,reviews.com/best-multivitamin/,Internal,Top,02-19-2016,01-21-2016,Misc,Reviews.com,4519,y,Vertical Review,01-21-2016
5651,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.prosperitypartnersministry.org/reports/drews-news/1082-filing-taxes-online-for-free-what-you-need-to-know,http://www.prosperitypartnersministry.org,,,,Review,Partial,http://www.reviews.com/online-tax-software,Internal,Bottom,02-19-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5652,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://mbabreakthrough.ac.nz/massey/student-life/services-students/career-and-employability/get-employment/job-vacancy-sources.cfm,http://mbabreakthrough.ac.nz/,,,,The Simple Dollarâ€™s Affordable On-line Colleges Guide,,http://www.thesimpledollar.com/affordable-online-colleges/,Internal,Bottom,02-19-2016,01-12-2016,Misc,thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5653,RMI,Multivitamins,Reviews_GenNutrition_PT2,Reviews_GenNutrition_PT2,http://gonzoturtle.com/links/health.html turtle@gonzoturtle.com,http://gonzoturtle.com/,,,2,Best multivitamin brands,Misc,http://www.reviews.com/best-multivitamin/,Internal,Middle,02-19-2016,01-21-2016,,Reviews.com,4520,y,Vertical Review,01-21-2016
5654,RMI,Tax Software,TSD_TaxSoftware_PT1_Resend,TSD_TaxSoftware_PT1_Resend,http://www.wlspearland.org/resources.html,wlspearland.org/resources.html,,,1,http://www.thesimpledollar.com/best-tax-software/,URL,thesimpledollar.com/best-tax-software/,Internal,Bottom,02-26-2016,01-25-2016,ORG,Thesimpledollar.com,4534,y,TSD High Value,01-25-2016
5655,RMI,Wireless Routers,SeniorNet_BL_PT2,SeniorNet_BL_PT2,http://j25.go60.us/resources/technology,j25.go60.us/,,,,www.reviews.com/best-wireless-router,URL,reviews.com/best-wireless-router,Internal,Bottom,02-26-2016,01-28-2016,MISC,Reviews.com,4541,y,Vertical Review,01-28-2016
5656,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT2,AffordableOnlineColleges_TSD_PT2,http://www.cassidy.fcps.net/counseling/resources,cassidy.fcps.net/,,,1,The Simple Dollar,Exact,thesimpledollar.com/affordable-online-colleges/,Internal,Top,02-26-2016,01-12-2016,MISC,Thesimpledollar.com,4473,y,Affordable Review,01-12-2016
5657,RMI,Auto Loans,Combined_AutoLoan_PT2,Combined_AutoLoan_PT2,http://nyadi.libguides.com/c.php?g=122758&p=831308,nyadi.libguides.com,,,,The Simple Dollar,Exact,thesimpledollar.com/best-auto-loans/,Internal,Bottom,02-23-2016,02-04-2016,MIsc,Thesimpledollar.com,4553,y,TSD High Value,02-04-2016
5659,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT2,Reviews_OnlineTaxSoftware_PT2,http://justicepubliclibrary.com/?page_id=1680,justicepubliclibrary.com/,,,4,Reviews.com Reviews of Online Tax Sofware,Partial,reviews.com/online-tax-software/,Internal,Middle,02-23-2016,01-12-2016,Misc,Reviews.com,4493,y,Vertical Review,01-13-2016
5660,RMI,Wireless Routers,WirelessRouter_Gen_PT1,WirelessRouter_Gen_PT1,http://www.rustichelli.net/linux_mess.html#netcheck,rustichelli.net,,,1,by kind request) a survey of the best wireless routers,Misc,reviews.com/best-wireless-router/,Internal,Bottom,02-26-2016,01-28-2016,Misc,Reviews.com,4538,y,Vertical Review,01-28-2016
5661,RMI,Online Stock Brokers,Combined_OnlineStockBrokers,Combined_OnlineStockBrokers,http://www.paulbarber.net/paulpick/stocks.html,paulbarber.net/,,,1,The Simple Dollar,exact,thesimpledollar.com,Homepage,Middle,02-26-2016,02-19-2016,Misc,Thesimpledollar.com,4585,y,TSD High Value,02-19-2016
5662,RMI,Student Credit Cards,StudentCreditCards_TSD_PT2,StudentCreditCards_TSD_PT2,http://students.mywisdombase.com/Links/index.php,students.mywisdombase.com,,,,Best Credit Cards for Students in 2016 - The Simple Dollar,Partial,http://www.thesimpledollar.com/best-student-credit-cards/,Internal,Top,02-26-2016,02-11-2016,Misc,Thesimpledollar.com,4570,y,TSD High Value,02-11-2016
5664,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://www.franklingrovelibrary.org/catalog.html,franklingrovelibrary.org/,,4,4,Free Online Tax Software,Misc,http://www.reviews.com/online-tax-software/,Internal,Middle,02-26-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5665,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://getreal.bayportcu.org/featured/drews-news/filing-taxes-online-for-free-what-you-need-to-know.html,getreal.bayportcu.org,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-26-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5666,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://moneymatters.weokie.org/featured/drews-news/filing-taxes-online-for-free-what-you-need-to-know.html,moneymatters.weokie.org,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-26-2016,01-13-2016,Misc,Reviews.com,4492,y,Vertical Review,01-13-2016
5709,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://knowmoney.secumd.org/features/drews-news/filing-taxes-online-for-free-what-you-need-to-know.html,http://knowmoney.secumd.org/,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-29-2016,01-13-2016,,Reviews.com,4492,y,Vertical Review,01-13-2016
5710,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://iq.ecu.com/reports/drew-news/filing-taxes-online-for-free-what-you-need-to-know.html,http://iq.ecu.com/,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-29-2016,01-13-2016,,Reviews.com,4492,y,Vertical Review,01-13-2016
5711,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://foolproof.summitcreditunion.com/featured/drews-news/filing-taxes-online-for-free-what-you-need-to-know.html,http://foolproof.summitcreditunion.com,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-29-2016,01-13-2016,,Reviews.com,4492,y,Vertical Review,01-13-2016
5712,RMI,Online Tax Software,Reviews_OnlineTaxSoftware_PT1,Reviews_OnlineTaxSoftware_PT1,http://foolproof.directionscu.org/reports/drews-news/1094-filing-taxes-online-for-free-what-you-need-to-know,http://foolproof.directionscu.org,,,2,review,misc,http://www.reviews.com/online-tax-software/free/,Internal,Bottom,02-29-2016,01-13-2016,,Reviews.com,4492,y,Vertical Review,01-13-2016
5713,RMI,Savings Accounts,CombinedSavingAccounts_TSD,CombinedSavingAccounts_TSD,http://www.chahec.org/content/other-resources,http://www.chahec.org/,,,,http://www.thesimpledollar.com/,URL,http://www.thesimpledollar.com/,Internal,bottom,02-29-2016,02-25-2016,Org,Thesimpledollar.com,4593,y,TSD High Value,02-25-2016
5714,RMI,Business Credit Cards,Combined_BestBusinessCreditCards,Combined_BestBusinessCreditCards,http://server2.charityadvantageservers.com/client/UpperValleyEconomicC_AF17YIR3RP/links.aspx,server2.charityadvantageservers.com,,,,The Simple Dollar,Exact,http://www.thesimpledollar.com/,Internal,bottom,02-29-2016,02-25-2016,,Thesimpledollar.com,4595,y,TSD High Value,02-25-2016
5715,RMI,Affordable Online Colleges,AffordableOnlineColleges_TSD_PT1,AffordableOnlineColleges_TSD_PT1,http://www.mdcv.org/vnews/display.v/SEC/Counselor's%20Corner,http://www.mdcv.org/,,,1,National College and Financial Info,Misc,thesimpledollar.com/affordable-online-colleges/,Internal,Top,02-29-2016,01-12-2016,Organization,Thesimpledollar.com,4472,y,Affordable Review,01-12-2016
5716,RMI,Multivitamins,Reviews_GenNutrition_PT2,Reviews_GenNutrition_PT2,http://1cent1life.com/multivitamins/,http://1cent1life.com/,,,0,Choosing the right multivitamin for you simplified,Misc,http://www.reviews.com/best-multivitamin/,Internal,middle,02-29-2016,01-21-2016,Misc,Reviews.com,4520,y,Vertical Review,01-21-2016
5717,RMI,Home Security Systems,Review_GenHomeSec_PT2,Review_GenHomeSec_PT2,http://www.cfcpa.org/information_links/information_links.htm,http://www.cfcpa.org/,,1,2,Reviews.Com,Exact,reviews.com/home-security-systems/,Internal,bottom,03-01-2016,01-21-2016,Org,Reviews.com,4524,y,Vertical Review,01-21-2016
5718,RMI,Multivitamins,ChildNutrition_Reviews_PT2,ChildNutrition_Reviews_PT2,http://www.camillaschildmindingservices.co.uk/interesting-helpful-links,http://www.camillaschildmindingservices.co.uk/,,,0,http://www.reviews.com/best-multivitamin/#kids,URL,reviews.com/best-multivitamin/#kids,Internal,Middle,03-01-2016,01-21-2016,,Reviews.com,4526,y,Vertical Review,01-21-2016
5719,RMI,Multivitamins,Reviews_GenNutrition_PT1,Reviews_GenNutrition_PT1,http://www.lowfatlifestyle.com/reference_vitaminsupplements.htm,http://www.lowfatlifestyle.com/,,,3,Vitamin Supplement Reviews,Partial,reviews.com/best-multivitamin/,Internal,Middle,03-01-2016,01-21-2016,Misc,Reviews.com,4519,y,Vertical Review,01-21-2016
5720,RMI,Life Insurance,GenCheapLifeInsurance_TSD,GenCheapLifeInsurance_TSD,http://www.artsinmilwaukee.org/resources/heath_care/,http://www.artsinmilwaukee.org/,,,4,http://www.thesimpledollar.com/cheap-life-insurance,URL,thesimpledollar.com/cheap-life-insurance/,Internal,bottom,03-01-2016,02-19-2016,Org,Thesimpledollar.com,4584,y,TSD High Value,02-19-2016
5721,RMI,Tax Software,TSD_TaxSoftware_PT1_Resend,TSD_TaxSoftware_PT1_Resend,http://www.agenavigation.com/index.php/tax-time-tips-helpful-links/,http://www.agenavigation.com/,,,2,The simple dollar,Exact,thesimpledollar.com/best-tax-software/,Internal,Middle,03-01-2016,01-25-2016,Misc,Thesimpledollar.com,4534,y,TSD High Value,01-25-2016
5722,RMI,Online Stock Brokers,Combined_OnlineStockBrokers,Combined_OnlineStockBrokers,http://www.2thinkforlife.com/financial-literacy-sites.html,http://www.2thinkforlife.com/,,,,Simple Dollar,Partial,thesimpledollar.com/best-online-stock-trading-brokers/,Internal,Middle,03-02-2016,02-19-2016,Misc,Thesimpledollar.com,4585,y,TSD High Value,02-19-2016
5723,RMI,Online Stock Brokers,Combined_OnlineStockBrokers,Combined_OnlineStockBrokers,http://www.2thinkforlife.com/financial-literacy-sites.html,http://www.2thinkforlife.com/,,,,investment calculator,Misc,thesimpledollar.com/best-online-stock-trading-brokers/#investment-calculator,Internal,Middle,03-02-2016,02-19-2016,Misc,Thesimpledollar.com,4585,,TSD High Value,02-19-2016
